entry_id,title,authors,year,journal,volume,pages,doi,arxiv_id,keywords,publication_type,featured,citation_count,research_area,relevance_score,abstract
10.1007/s11433-022-2095-5,Primordial black holes generated by the non-minimal spectator field,De-Shuang Meng; Chengchao Yuan; Qing-Guo Huang,2022,"Science China Physics, Mechanics & Astronomy",,,10.1007/s11433-022-2095-5,2212.03577,,preprint,False,0,science_case,1.0,
10.1103/PhysRevD.108.024027,Testing alternative theories of gravity with space-based gravitational wave detectors,Qing Gao; Yujie You; Yungui Gong; Chao Zhang; Chunyu Zhang,2022,Physical Review D,,,10.1103/PhysRevD.108.024027,2212.03789,,preprint,False,0,,1.0,
10.1140/epjc/s10052-023-12129-y,Probing the gravitational wave background from cosmic strings with the alternative LISA-TAIJI network,Bo Wang; Jin Li; Herbert Wang,2022,The European Physical Journal C,,,10.1140/epjc/s10052-023-12129-y,2211.10617,,preprint,False,0,,1.0,
10.1103/physrevd.106.102005,Effect of celestial body gravity on Taiji mission range and range acceleration noise,Xiaoqing Han; Xiaodong Peng; Wenlin Tang; Zhen Yang; Xiaoshan Ma; Chen Gao; Li-E. Qiang; Yuzhu Zhang; Mengyuan Zhao; Jiafeng Zhang; Binbin Liu,2022,Physical Review D,,,10.1103/physrevd.106.102005,,,journal,False,0,mission_design,1.0,
10.1103/PhysRevD.107.104040,Overlap reduction functions for a polarized stochastic gravitational-wave background in the Einstein Telescope-Cosmic Explorer and the LISA-Taiji networks,Guo-chin Liu; Kin-Wang Ng,2022,Physical Review D,,,10.1103/PhysRevD.107.104040,2210.16143,,preprint,False,0,science_case,1.0,
10.1103/PhysRevD.107.043011,Gravitational waves and primordial black holes from chirality imbalanced QCD first-order phase transition with $\mathcal {P}$ and $\mathcal {CP}$ violation,Jing Shao; Mei Huang,2022,Physical Review D,,,10.1103/PhysRevD.107.043011,2209.13809,,preprint,False,0,,1.0,
10.1007/s12217-022-09998-5,Global Gravity Field Model from Taiji-1 Observations,Liming Wu; Peng Xu; Shuhong Zhao; Li-E. Qiang; Ziren Luo; Yueliang Wu,2022,Microgravity Science and Technology,,,10.1007/s12217-022-09998-5,,,journal,False,0,mission_design,1.0,
10.1007/s12217-022-09989-6,The Micro-Deformation Monitoring Based on the All-Fiber-Optic Sensor in Taiji Program,Juan Wang; He-shan Liu; Ya Zhao; Ruihong Gao; Ran Yang; Ziren Luo,2022,Microgravity Science and Technology,,,10.1007/s12217-022-09989-6,,,journal,False,0,,1.0,
10.1140/epjc/s10052-023-11748-9,Probing supermassive black hole binaries with orbital resonances of laser-ranged satellites,Min Du; Qiong Deng; Yifan Bian; Ziren Luo; Peng Xu,2022,The European Physical Journal C,,,10.1140/epjc/s10052-023-11748-9,2207.01100,,preprint,False,0,mission_design,1.0,
10.1016/j.physletb.2022.137308,Probing WIMPs in space-based gravitational wave experiments,Bo-Qiang Lu; Cheng-Wei Chiang; Da Huang,2022,Physics Letters B,,,10.1016/j.physletb.2022.137308,2205.08380,,preprint,False,0,science_case,1.0,
10.1007/s11433-022-1930-9,Probing dark matter spikes via gravitational waves of extreme-mass-ratio inspirals,Gen Li; Yong Tang; Yue-Liang Wu,2021,"Science China Physics, Mechanics & Astronomy",,,10.1007/s11433-022-1930-9,2112.14041,,preprint,False,0,mission_design,1.0,
10.1103/PhysRevD.106.064003,Intermediate mass-ratio inspirals with dark matter minispikes,Ning Dai; Yungui Gong; Tong Jiang; Dicong Liang,2021,Physical Review D,,,10.1103/PhysRevD.106.064003,2111.13514,,preprint,False,0,mission_design,1.0,
10.1103/PhysRevD.105.064035,Polarization modes of gravitational waves in Palatini-Horndeski theory,Yusen Dong; Yu-Xiao Liu,2021,Physical Review D,,,10.1103/PhysRevD.105.064035,2111.07352,,preprint,False,0,,1.0,
10.1103/PhysRevD.105.044007,Low latency detection of massive black hole binaries,Neil J. Cornish,2021,Physical Review D,,,10.1103/PhysRevD.105.044007,2110.06238,,preprint,False,0,mission_design,1.0,
10.1016/j.nuclphysb.2022.115968,Primordial black holes and gravitational waves in hybrid inflation with chaotic potentials,Waqas Ahmed; M. Junaid; Umer Zubair,2021,Nuclear Physics B,,,10.1016/j.nuclphysb.2022.115968,2109.14838,,preprint,False,0,science_case,1.0,
10.1038/s41550-021-01480-3,Concepts and status of Chinese space gravitational wave detection projects,Yungui Gong; Jun Luo; Bin Wang,2021,Nature Astronomy,,,10.1038/s41550-021-01480-3,2109.07442,,preprint,False,0,mission_design,1.0,
10.3390/app11177872,Research on Semi-Physical Simulation Testing of Inter-Satellite Laser Interference in the China Taiji Space Gravitational Wave Detection Program,Yikun Wang; Lingqiang Meng; Xuesen Xu; Yu Niu; Ke-qi Qi; Wei Bian; Qiujie Yang; He-shan Liu; Jianjun Jia; Jianyu Wang,2021,Applied Sciences,,,10.3390/app11177872,,,journal,False,0,mission_design,1.0,
10.1103/PhysRevD.104.104015,Alternative LISA-TAIJI networks: Detectability of the isotropic stochastic gravitational wave background,Gang Wang; Wen-Biao Han,2021,Physical Review D,,,10.1103/PhysRevD.104.104015,2108.11151,,preprint,False,0,mission_design,1.0,
10.1038/s41526-021-00154-8,Drop tower tests of Taiji-1 inertial sensor substitute,Jian Min; Zuolei Wang; Yun-Peng Li; Wen Tao; Cun-Hui Li; Jun-Gang Lei; Dong-Xue Xi; Da Fan; Jun-Biao Wang,2021,npj Microgravity,,,10.1038/s41526-021-00154-8,,,journal,False,0,mission_design,1.0,
10.1117/12.2599590,Coupling noise analysis of force and temperature on Taiji-1 interferometer,Juan Wang; Xiaoqin Deng; Ran Yang; Ziren Luo,2021,First Optics Frontier Conference,,,10.1117/12.2599590,,,journal,False,0,data_analysis,1.0,
10.1103/PhysRevD.104.103507,How can gravitational-wave standard sirens and 21-cm intensity mapping jointly provide a precise late-universe cosmological probe?,Shang-Jie Jin; Ling-Feng Wang; Peng Wu; Jing-Fei Zhang; Xin Zhang,2021,Physical Review D,,,10.1103/PhysRevD.104.103507,2106.01859,,preprint,False,0,instrument,1.0,
10.1007/s12217-021-09875-7,Numerical Simulations of Arm-locking for Taiji Space Gravitational Waves Detection,Han Liu; Yu-Qiong Li; Gang Jin,2021,Microgravity Science and Technology,,,10.1007/s12217-021-09875-7,,,journal,False,0,,1.0,
10.1007/s00340-021-07637-2,A brief overview of 8 m prototype facility of laser interferometer for Taiji pathfinder mission,Yu-Qiong Li; Gang Jin,2021,Applied Physics B,,,10.1007/s00340-021-07637-2,,,journal,False,0,instrument,1.0,
10.1103/PhysRevD.105.064055,Massive black hole binaries and where to find them with dual detector networks,Kevin J. Shuman; Neil J. Cornish,2021,Physical Review D,,,10.1103/PhysRevD.105.064055,2105.02943,,preprint,False,0,instrument,1.0,
10.1103/PhysRevD.104.024012,Alternative LISA-TAIJI networks,Gang Wang; Wei-Tou Ni; Wen-Biao Han; Peng Xu; Ziren Luo,2021,Physical Review D,,,10.1103/PhysRevD.104.024012,2105.00746,,preprint,False,0,mission_design,1.0,
10.1063/5.0042249,A low-noise analog frontend design for the Taiji phasemeter prototype.,He-shan Liu; Tao Yu; Zi-Ren Luo,2021,Review of Scientific Instruments,,,10.1063/5.0042249,,,journal,False,0,instrument,1.0,
10.1142/S0217751X21400030,Preliminary simulation analysis of the temperature fluctuation effect on Taiji-1 Laser interferometer,Xiaoqin Deng; Ran Yang; Yu Niu,2021,International Journal of Modern Physics A,,,10.1142/S0217751X21400030,,,journal,False,0,instrument,1.0,
10.1088/1475-7516/2021/05/044,Gravitational-wave detector networks: standard sirens on cosmology and modified gravity theory,Tao Yang,2021,Journal of Cosmology and Astroparticle Physics,,,10.1088/1475-7516/2021/05/044,2103.01923,,preprint,False,0,data_analysis,1.0,
10.1364/OE.414741,Laser acquisition experimental demonstration for space gravitational wave detection missions.,Ruihong Gao; He-shan Liu; Ya Zhao; Ziren Luo; Jia Shen; Gang Jin,2021,Optics Express,,,10.1364/OE.414741,,,journal,False,0,mission_design,1.0,
10.1038/s42005-021-00529-z,China’s first step towards probing the expanding universe and the nature of gravity using a space borne gravitational wave antenna,The Ligo Scientific Collaboration,2021,Communications Physics,,,10.1038/s42005-021-00529-z,,,journal,False,0,mission_design,1.0,
10.1007/JHEP05(2021)160,Phase transition gravitational waves from pseudo-Nambu-Goldstone dark matter and two Higgs doublets,Zhao Zhang; Chengfeng Cai; Xue-Min Jiang; Yi-Lei Tang; Zhaolong Yu; Hong-Hao Zhang,2021,Journal of High Energy Physics,,,10.1007/JHEP05(2021)160,2102.01588,,preprint,False,0,science_case,1.0,
10.1007/s11433-021-1736-6,Forecast for cosmological parameter estimation with gravitational-wave standard sirens from the LISA-Taiji network,Ling-Feng Wang; Shang-Jie Jin; Jing-Fei Zhang; Xin Zhang,2021,"Science China Physics, Mechanics & Astronomy",,,10.1007/s11433-021-1736-6,2101.11882,,preprint,False,0,mission_design,1.0,
10.1103/PHYSREVD.103.064021,Observing gravitational wave polarizations with the LISA-TAIJI network,Gang Wang; Wen-Biao Han,2021,Physical Review D,,,10.1103/PHYSREVD.103.064021,2101.01991,,preprint,False,0,mission_design,1.0,
10.34133/2021/6014164,The LISA-Taiji Network: Precision Localization of Coalescing Massive Black Hole Binaries,Wen-Hong Ruan; Chang Liu; Zongkuan Guo; Yue-Liang Wu; Rong-Gen Cai,2021,Research,,,10.34133/2021/6014164,,,journal,False,0,mission_design,1.0,
10.1088/1475-7516/2021/05/049,Testing clockwork axion with gravitational waves,Cheng-Wei Chiang; Bo-Qiang Lu,2020,Journal of Cosmology and Astroparticle Physics,,,10.1088/1475-7516/2021/05/049,2012.14071,,preprint,False,0,,1.0,
10.1364/oe.408822,"Automatic, high-speed, high-precision acquisition scheme with QPD for the Taiji program.",Ruihong Gao; He-shan Liu; Ya Zhao; Ziren Luo; Gang Jin,2020,Optics Express,,,10.1364/oe.408822,,,journal,False,0,mission_design,1.0,
10.1103/PHYSREVD.102.084053,Searching for anomalous polarization modes of the stochastic gravitational wave background with LISA and Taiji,Hidetoshi Omiya; Naoki Seto,2020,Physical Review D,,,10.1103/PHYSREVD.102.084053,2010.00771,,preprint,False,0,data_analysis,1.0,
2020-sensitivity-investigation-for-unequal-arm-lisa-and,Sensitivity investigation for unequal-arm LISA and TAIJI: the first-generation time-delay interferometry optimal channels,Gang Wang; W. Ni; W. Han,2020,,,,,,,journal,False,0,instrument,1.0,
10.1093/ptep/ptaa083,The Taiji program: A concise overview,Ziren Luo; Yan Wang; Yueliang Wu; Wen-rui Hu; Gang Jin,2020,Progress of Theoretical and Experimental Physics,,,10.1093/ptep/ptaa083,,,journal,False,0,mission_design,1.0,
10.1007/s12217-019-09769-9,A Laser Interferometer Prototype with Pico-Meter Measurement Precision for Taiji Space Gravitational Wave Detection Missionin China,Yu-Qiong Li; Chenyu Wang; Luyu Wang; Han Liu; Gang Jin,2020,Microgravity Science and Technology,,,10.1007/s12217-019-09769-9,,,journal,False,0,mission_design,1.0,
10.1088/2058-6272/ab7dd5,Research on the neutralization control of the RF ion micropropulsion system for the ‘Taiji-1’ satellite mission,Jianwu He; Peng Liu; Runlian GAO; Changbin Xue; Longfei Ma; Li DUAN; Qi KANG,2020,Plasma Science and Technology,,,10.1088/2058-6272/ab7dd5,,,journal,False,0,mission_design,1.0,
10.3390/app10093090,A Space Inertial Sensor Ground Evaluation System for Non-Sensitive Axis Based on Torsion Pendulum,Shaoxin Wang; Liheng Chen; Wang Yukun; Zhenping Zhou; Ke-qi Qi; Zhi Wang,2020,Applied Sciences,,,10.3390/app10093090,,,journal,False,0,mission_design,1.0,
10.1080/09500340.2020.1733689,Linearity performance analysis of the differential wavefront sensing for the Taiji programme,Ruihong Gao; He-shan Liu; Ziren Luo; Gang Jin,2020,Journal of Modern Optics,,,10.1080/09500340.2020.1733689,,,journal,False,0,mission_design,1.0,
10.1016/j.rinp.2019.102918,A brief analysis to Taiji: Science and technology,Ziren Luo; Zongkuan Guo; Gang Jin; Yueliang Wu; Wen-rui Hu,2020,Results in Physics,,,10.1016/j.rinp.2019.102918,,,journal,False,0,mission_design,1.0,
10.1103/PHYSREVD.102.024089,Numerical simulation of sky localization for LISA-TAIJI joint observation,Gang Wang; Wei-Tou Ni; Wen-Biao Han; Shu-Cheng Yang; Xingyu Zhong,2020,Physical Review D,,,10.1103/PHYSREVD.102.024089,2002.12628,,preprint,False,0,mission_design,1.0,
10.1364/ao.381626,High-precision laser spot center positioning method for weak light conditions.,Ruihong Gao; He-shan Liu; Ya Zhao; Ziren Luo; Gang Jin,2020,Applied Optics,,,10.1364/ao.381626,,,journal,False,0,instrument,1.0,
10.1103/physrevd.102.124011,Exploring nonsingular black holes in gravitational perturbations,Hang Liu; Chao Zhang; Yungui Gong; Bin Wang; Anzhong Wang,2020,Physical Review D,,,10.1103/physrevd.102.124011,2002.06360,,preprint,False,0,data_analysis,1.0,
10.1038/s41550-019-1008-4,The LISA–Taiji network,Wen-Hong Ruan; Chang Liu; Zongkuan Guo; Yue-Liang Wu; Rong-Gen Cai,2020,Nature Astronomy,,,10.1038/s41550-019-1008-4,2002.03603,,preprint,False,0,mission_design,1.0,
10.1016/j.scib.2020.04.032,Prospects for improving cosmological parameter estimation with gravitational-wave standard sirens from Taiji.,Ze-Wei Zhao; Ling-Feng Wang; Jing-Fei Zhang; Xin Zhang,2019,Science Bulletin,,,10.1016/j.scib.2020.04.032,,,journal,False,0,mission_design,1.0,
10.3847/1538-4357/ab6d03,Constraining Screened Modified Gravity with Spaceborne Gravitational-wave Detectors,Rui Niu; Xing Zhang; Tan Liu; Jiming Yu; Boran Wang; Wen Zhao,2019,The Astrophysical Journal,,,10.3847/1538-4357/ab6d03,1910.10592,,preprint,False,0,instrument,1.0,
10.3390/proceedings2019017011,Testing Gravity Theory With Extreme Mass-Ratio Inspirals: Recent Progress,Shu-Cheng Yang; Shuo Xin; Chen Zhang; Wenbiao Han,2019,Recent Progress in Relativistic Astrophysics,,,10.3390/proceedings2019017011,,,journal,False,0,,1.0,
10.1142/s0218271819400066,Orbit design and thruster requirement for various constant arm space mission concepts for gravitational-wave observation,Gang Wang; Wei-Tou Ni; An-Ming Wu,2019,International Journal of Modern Physics D,,,10.1142/s0218271819400066,1908.05444,,preprint,False,0,mission_design,1.0,
10.1103/PhysRevD.100.122001,Analytical analysis on the orbits of Taiji spacecrafts to infinite order of the orbital eccentricity,Bofeng Wu; Chao-guang Huang; Cong-Feng Qiao,2019,Physical Review D,,,10.1103/PhysRevD.100.122001,2001.09287,,preprint,False,0,mission_design,1.0,
10.3390/APP9102087,Demonstration of an Ultraprecise Optical Bench for the Taiji Space Gravitational Wave Detection Pathfinder Mission,Yupeng Li; He-shan Liu; Ya Zhao; Wei Sha; Zhi Wang; Ziren Luo; Gang Jin,2019,Applied Sciences,,,10.3390/APP9102087,,,journal,False,0,mission_design,1.0,
10.1142/S0217751X2050075X,Taiji program: Gravitational-wave sources,Zongkuan Guo; Rong-Gen Cai; Yuan-zhong Zhang,2018,International Journal of Modern Physics A,,,10.1142/S0217751X2050075X,1807.09495,,preprint,False,0,data_analysis,1.0,
10.1007/S12217-018-9625-6,The Development of Phasemeter for Taiji Space Gravitational Wave Detection,He-shan Liu; Ziren Luo; Gang Jin,2018,Microgravity Science and Technology,,,10.1007/S12217-018-9625-6,,,journal,False,0,,1.0,
10.1142/S0217751X18440141,Hyperunified field theory and Taiji program in space for GWD,Yue-Liang Wu,2018,International Journal of Modern Physics A,,,10.1142/S0217751X18440141,1805.10119,,preprint,False,0,,1.0,
10.1117/1.OE.57.5.054113,Principle demonstration of the phase locking based on the electro-optic modulator for Taiji space gravitational wave detection pathfinder mission,He-shan Liu; Yu-hui Dong; Ruihong Gao; Ziren Luo; Gang Jin,2018,Optical Engineering,,,10.1117/1.OE.57.5.054113,,,journal,False,0,mission_design,1.0,
10.1088/1674-4527/19/4/58,Numerical simulation of time delay interferometry for TAIJI and new LISA,Gang Wang; Wei-Tou Ni,2017,Research in Astronomy and Astrophysics,,,10.1088/1674-4527/19/4/58,1707.09127,,preprint,False,0,instrument,1.0,
10.1109/TIM.2026.3677971,Low-Noise and High-Resolution Micro-Thrust Measurement Under Heavy Loads for Space-Borne Gravitational Wave Detection,Jiabin Wang; Jianfei Long; Mingshan Wu; Jiawen Xu; Ning Guo; Detian Li,2026,IEEE Transactions on Instrumentation and Measurement,,,10.1109/TIM.2026.3677971,,,journal,False,0,mission_design,1.0,
10.11728/cjss2024.04.2024-yg14,Progress of Taiji-2 Project,Ziren Luo; Min Zhang; Jianyu Wang; Yueliang Wu,2024,Chinese Journal of Space Science,,,10.11728/cjss2024.04.2024-yg14,,,journal,False,0,pathfinder,1.0,
10.11728/cjss2022.04.yg03,Recent Status of Taiji Program in China,Ziren Luo; Min ZHANG; Yueliang Wu,2022,Chinese Journal of Space Science,,,10.11728/cjss2022.04.yg03,,,journal,False,0,,1.0,
10.1029/2025sw004784,The Pointing Error Due To Laser Propagation in Space Plasma for TianQin Gravitational Wave Detection,Shenwei Zhou; Wei Su; Shiyuan Zhou; Chaofan Li; Jixiang Zhang,2026,Space Weather,,,10.1029/2025sw004784,,,journal,False,0,mission_design,0.7,
arxiv:2603.02414,Orbital Dynamics and Gravitational Wave Signatures of Extreme Mass Ratio Inspirals in Galactic Dark Matter Halos,Guo-He Li; Chen-Kai Qiao; Jun Tao,2026,,,,,2603.02414,,preprint,False,0,science_case,0.7,
10.3390/universe12020048,The Impact of Dark Matter on Gravitational Wave Detection by Space-Based Interferometers,Yuezhe Chen; Panpan Wang; Bo Wang; Rui Luo; Cheng-Gang Shao,2026,Universe,,,10.3390/universe12020048,2603.07158,,preprint,False,0,mission_design,0.7,
arxiv:2602.07436,Probing Quantum Gravity effects with Extreme Mass Ratio Inspirals around Rotating Hayward Black Holes,Dan Zhang; Chao Zhang; Qiyuan Pan; Guoyang Fu; Jian-Pin Wu,2026,,,,,2602.07436,,preprint,False,0,instrument,0.7,
arxiv:2602.00195,Model-Agnostic Population Inference for Gravitational-Wave Astronomy: From LIGO to LISA,Yi-kun Li; Cheng Cheng; Lang Cui; Yun Fang,2026,,,,,2602.00195,,preprint,False,0,instrument,0.7,
arxiv:2601.14578,Higher Harmonics of Double White Dwarfs in the Centihertz Band: Linking LISA and DECIGO,Naoki Seto,2026,,,,,2601.14578,,preprint,False,0,source_modeling,0.7,
arxiv:2601.10552,Rapid post-merger signal of circularly polarized gravitational wave from magnetic black hole superradiance: novel approach to detect magnetic monopole,Zhong-Hao Luo; Fa Peng Huang; Pengming Zhang; Chen Zhang,2026,,,,,2601.10552,,preprint,False,0,mission_design,0.7,
arxiv:2512.23556,The new generation lunar gravitational wave detectors: sky map resolution and joint analysis,Xiaolin Zhang; Chengye Yu; Haoran Li; Sobhan Kazempour; Mingqiu Li; Sichun Sun,2025,,,,,2512.23556,,preprint,False,0,mission_design,0.7,
arxiv:2512.21739,Methods for Detecting Gravitational Waves from mini-Extreme-Mass-Ratio Inspirals II: A Spectral-Leakage-Aware Framework,Zi-Xuan Wang; Xingang Chen; Ju Chen; Gong Cheng; Huai-Ke Guo; Andrew L. Miller,2025,,,,,2512.21739,,preprint,False,0,mission_design,0.7,
arxiv:2512.21370,Detection of Lensed Gravitational Waves in the Millihertz Band Using Frequency-Domain Lensing Feature Extraction Network,Tianlong Wang; Tianyu Zhao; Minghui Du; Ziren Luo; Peng Dong; Peng Xu,2025,,,,,2512.21370,,preprint,False,0,data_analysis,0.7,
10.3390/app152413159,Structural Design and Analysis of Telescope for Gravitational Wave Detection in TianQin Program,Yang Song; Jing Ye; Xuyang Li; Qinfang Chen; Desheng Wen; Wenyi Chai; Hao Yuan; Guangwen Jiang,2025,Applied Sciences,,,10.3390/app152413159,,,journal,False,0,instrument,0.7,
